,Name,Links
1673,Anthony Martial,/en/players/8b788c01/Anthony-Martial
1674,Aarón Martín,/en/players/2f3e911a/Aaron-Martin
1675,Ander Martin,/en/players/e1e75690/Ander-Martin
1676,Andrés Martín,/en/players/2ae30661/Andres-Martin
1677,Carlos Martín,/en/players/64035864/Carlos-Martin
1678,Iván Martín,/en/players/ae48c5cb/Ivan-Martin
1679,Jonas Martin,/en/players/468fdbad/Jonas-Martin
1680,Martinelli,/en/players/48a5a5d6/Martinelli
1681,Arnau Martinez,/en/players/c3e66ffe/Arnau-Martinez
1682,Emiliano Martínez,/en/players/7956236f/Emiliano-Martinez
1683,Iñigo Martínez,/en/players/3fc45c73/Inigo-Martinez
1684,Lautaro Martínez,/en/players/f7036e1c/Lautaro-Martinez
1685,Lisandro Martínez,/en/players/bac46a10/Lisandro-Martinez
1686,Lucas Martínez Quarta,/en/players/3ec3c1c9/Lucas-Martinez-Quarta
1687,Roger Martínez,/en/players/937c6ae6/Roger-Martinez
1688,Gelson Martins,/en/players/3ef0fa48/Gelson-Martins
1689,Adam Marušić,/en/players/d4535821/Adam-Marusic
1690,Omar Mascarell,/en/players/11fd2b75/Omar-Mascarell
1691,Adam Masina,/en/players/de0f152c/Adam-Masina
1692,Jordi Masip,/en/players/8fae77ea/Jordi-Masip
1693,Erhan Mašović,/en/players/a396fb61/Erhan-Masovic
1694,Han-Noah Massengo,/en/players/eba1e557/Han-Noah-Massengo
1695,Yanis Massolin,/en/players/6ea05ca7/Yanis-Massolin
1696,Jaime Mata,/en/players/02319ad7/Jaime-Mata
1697,Pape Matar Sarr,/en/players/feb5d972/Pape-Matar-Sarr
1698,Eliot Matazo,/en/players/15944afd/Eliot-Matazo
1699,Jean-Philippe Mateta,/en/players/50e6dc35/Jean-Philippe-Mateta
1700,Nemanja Matić,/en/players/eb7822d7/Nemanja-Matic
1701,Joël Matip,/en/players/b217ef29/Joel-Matip
1702,Henning Matriciani,/en/players/ab3f1bdf/Henning-Matriciani
1703,Chrislain Matsima,/en/players/cf1ef7ec/Chrislain-Matsima
1704,Chrislain Matsima,/en/players/cf1ef7ec/Chrislain-Matsima
1705,Jean Mattéo Bahoya,/en/players/70d4c949/Jean-Matteo-Bahoya
1706,Azor Matusiwa,/en/players/a17a94d6/Azor-Matusiwa
1707,Neal Maupay,/en/players/4bcf39f6/Neal-Maupay
1708,Aïman Maurer,/en/players/87d31635/Aiman-Maurer
1709,Stephy Mavididi,/en/players/30144daa/Stephy-Mavididi
1710,Konstantinos Mavropanos,/en/players/00963611/Konstantinos-Mavropanos
1711,Christian Mawissa,/en/players/2c70d915/Christian-Mawissa
1712,Philipp Max,/en/players/826e8b63/Philipp-Max
1713,Eric Maxim Choupo-Moting,/en/players/0e6bc38c/Eric-Maxim-Choupo-Moting
1714,Luís Maximiano,/en/players/3318286e/Luis-Maximiano
1715,Keke Maximilian Topp,/en/players/ebb32f3a/Keke-Maximilian-Topp
1716,Fernand Mayembo,/en/players/b20cc590/Fernand-Mayembo
1717,Borja Mayoral,/en/players/64e8ed6d/Borja-Mayoral
1718,Ibrahim Maza,/en/players/89b3bc5e/Ibrahim-Maza
1719,Derek Mazou-Sacko,/en/players/810edef9/Derek-Mazou-Sacko
1720,Noussair Mazraoui,/en/players/b74277a0/Noussair-Mazraoui
1721,Pasquale Mazzocchi,/en/players/eb0ec070/Pasquale-Mazzocchi
1722,Kevin Mbabu,/en/players/493924a7/Kevin-Mbabu
1723,Noah Mbamba,/en/players/e75129bd/Noah-Mbamba
1724,Kylian Mbappé,/en/players/42fd9c7f/Kylian-Mbappe
1725,Mamadou Mbaye,/en/players/8aae94b9/Mamadou-Mbaye
1726,Chancel Mbemba,/en/players/e76cb9cc/Chancel-Mbemba
1727,Bryan Mbeumo,/en/players/6afaebf2/Bryan-Mbeumo
1728,Jason Mbock,/en/players/890bc029/Jason-Mbock
1729,Jean-Manuel Mbom,/en/players/1a5d7cb9/Jean-Manuel-Mbom
1730,Nathanael Mbuku,/en/players/46750e9c/Nathanael-Mbuku
1731,Nathanael Mbuku,/en/players/46750e9c/Nathanael-Mbuku
1732,James McArthur,/en/players/cee31595/James-McArthur
1733,Alex McCarthy,/en/players/36c2ca73/Alex-McCarthy
1734,John McGinn,/en/players/90f91999/John-McGinn
1735,Scott McKenna,/en/players/4e5a4cbc/Scott-McKenna
1736,Weston McKennie,/en/players/01c3aff5/Weston-McKennie
1737,Weston McKennie,/en/players/01c3aff5/Weston-McKennie
1738,Dwight McNeil,/en/players/fc15fb84/Dwight-McNeil
1739,Scott McTominay,/en/players/d93c2511/Scott-McTominay
1740,Gary Medel,/en/players/563a68ad/Gary-Medel
1741,Facundo Medina,/en/players/6f5ec8bb/Facundo-Medina
1742,Fernando Medrano,/en/players/d854c9d0/Fernando-Medrano
1743,Ben Mee,/en/players/8df7a2fb/Ben-Mee
1744,Bamo Meïté,/en/players/04ac78d2/Bamo-Meite
1745,Soualiho Meïté,/en/players/5cec2c74/Soualiho-Meite
1746,Farid El Melali,/en/players/d21e361a/Farid-El-Melali
1747,Gonzalo Melero,/en/players/3902e91b/Gonzalo-Melero
1748,Birger Meling,/en/players/70c52749/Birger-Meling
1749,Memphis,/en/players/8f696594/Memphis
1750,Memphis,/en/players/8f696594/Memphis
1751,Houboulang Mendes,/en/players/1545cf15/Houboulang-Mendes
1752,Nuno Mendes,/en/players/f20e4cc9/Nuno-Mendes
1753,Pedro Mendes,/en/players/6690ef25/Pedro-Mendes
1754,Thiago Mendes,/en/players/c6e5d20f/Thiago-Mendes
1755,Brais Méndez,/en/players/c9e39d91/Brais-Mendez
1756,Diego Méndez,/en/players/b151a3f2/Diego-Mendez
1757,Antoine Mendy,/en/players/3322e296/Antoine-Mendy
1758,Arial Mendy,/en/players/9f0f4b49/Arial-Mendy
1759,Batista Mendy,/en/players/e472a6f6/Batista-Mendy
1760,Edouard Mendy,/en/players/33887998/Edouard-Mendy
1761,Ferland Mendy,/en/players/3cefcaef/Ferland-Mendy
1762,Nampalys Mendy,/en/players/1598599e/Nampalys-Mendy
1763,Gideon Mensah,/en/players/9bdd8118/Gideon-Mensah
1764,Chris Mepham,/en/players/fed96827/Chris-Mepham
1765,Jorge Meré,/en/players/9f979eb2/Jorge-Mere
1766,Alex Meret,/en/players/9413b19f/Alex-Meret
1767,Mikel Merino,/en/players/d080ed5e/Mikel-Merino
1768,Quentin Merlin,/en/players/0bfca6a1/Quentin-Merlin
1769,Yıldırım Mert Çetin,/en/players/c730da00/Yildirim-Mert-Cetin
1770,Roque Mesa,/en/players/7c4243d4/Roque-Mesa
1771,Illan Meslier,/en/players/6b625ac2/Illan-Meslier
1772,Lionel Messi,/en/players/d70ce98e/Lionel-Messi
1773,Junior Messias,/en/players/f49c4ae9/Junior-Messias
1774,Amine Messoussa,/en/players/f29131b5/Amine-Messoussa
1775,Thomas Meunier,/en/players/e162b013/Thomas-Meunier
1776,Alexander Meyer,/en/players/b56dd813/Alexander-Meyer
1777,Sven Michel,/en/players/1e274a0a/Sven-Michel
1778,Alexander Mighten,/en/players/10ec4169/Alexander-Mighten
1779,Tommaso Milanese,/en/players/b2561711/Tommaso-Milanese
1780,Nikola Milenković,/en/players/bee704fc/Nikola-Milenkovic
1781,Lewis Miley,/en/players/2c6835e5/Lewis-Miley
1782,Arkadiusz Milik,/en/players/85613cf0/Arkadiusz-Milik
1783,Arkadiusz Milik,/en/players/85613cf0/Arkadiusz-Milik
1784,Sergej Milinković-Savić,/en/players/4e6dbac4/Sergej-Milinkovic-Savic
1785,Vanja Milinković-Savić,/en/players/9fa26bc2/Vanja-Milinkovic-Savic
1786,Éder Militão,/en/players/2784f898/Eder-Militao
1787,Luka Milivojević,/en/players/2ce2508a/Luka-Milivojevic
1788,Luis Milla,/en/players/19c36442/Luis-Milla
1789,Pere Milla,/en/players/335039a2/Pere-Milla
1790,Enzo Millot,/en/players/f76022e7/Enzo-Millot
1791,James Milner,/en/players/2f90f6b8/James-Milner
1792,Marko Milovanović,/en/players/1fda2b14/Marko-Milovanovic
1793,Kim Min-jae,/en/players/e0f8151c/Kim-Min-jae
1794,Yerry Mina,/en/players/6d5701f2/Yerry-Mina
1795,Takumi Minamino,/en/players/f833a830/Takumi-Minamino
1796,Tyrone Mings,/en/players/8397a50c/Tyrone-Mings
1797,Óscar Mingueza,/en/players/056269d7/Oscar-Mingueza
1798,Rafa Mir,/en/players/bbf5c11b/Rafa-Mir
1799,Aleksei Miranchuk,/en/players/a9aa0d1d/Aleksei-Miranchuk
1800,Juan Miranda,/en/players/ead61f73/Juan-Miranda
1801,Antonio Mirante,/en/players/30223b33/Antonio-Mirante
1802,Fabio Miretti,/en/players/34693494/Fabio-Miretti
1803,Filippo Missori,/en/players/2d3d7c0d/Filippo-Missori
1804,Tyrick Mitchell,/en/players/5cbd1eb0/Tyrick-Mitchell
1805,Kaoru Mitoma,/en/players/74618572/Kaoru-Mitoma
1806,Aleksandar Mitrović,/en/players/3925dbd6/Aleksandar-Mitrovic
1807,Stefan Mitrović,/en/players/e6777e6b/Stefan-Mitrovic
1808,Maximilian Mittelstädt,/en/players/88d4144a/Maximilian-Mittelstadt
1809,Henrikh Mkhitaryan,/en/players/dd0daf32/Henrikh-Mkhitaryan
1810,Anthony Modeste,/en/players/34e4343c/Anthony-Modeste
1811,Luka Modrić,/en/players/6025fab1/Luka-Modric
1812,Terem Moffi,/en/players/065dc209/Terem-Moffi
1813,Terem Moffi,/en/players/065dc209/Terem-Moffi
1814,Mostafa Mohamed,/en/players/595e6f3e/Mostafa-Mohamed
1815,Tobias Mohr,/en/players/9ec9c8b6/Tobias-Mohr
1816,Johan Mojica,/en/players/608f2092/Johan-Mojica
1817,Johan Mojica,/en/players/608f2092/Johan-Mojica
1818,Clinton Mola,/en/players/29ddfb9c/Clinton-Mola
1819,Nahuel Molina,/en/players/23610943/Nahuel-Molina
1820,Salvatore Molina,/en/players/54ab971f/Salvatore-Molina
1821,Florent Mollet,/en/players/7e82a78f/Florent-Mollet
1822,Florent Mollet,/en/players/7e82a78f/Florent-Mollet
1823,Jon Moncayola,/en/players/9939e168/Jon-Moncayola
1824,Monchu,/en/players/8ac501f5/Monchu
1825,César Montes,/en/players/28e957d7/Cesar-Montes
1826,Daniele Montevago,/en/players/ca73910d/Daniele-Montevago
1827,Gonzalo Montiel,/en/players/374d5158/Gonzalo-Montiel
1828,Lorenzo Montipò,/en/players/c1d95617/Lorenzo-Montipo
1829,Martín Montoya,/en/players/5cec2487/Martin-Montoya
1830,Kieffer Moore,/en/players/01ce9e70/Kieffer-Moore
1831,Andrew Moran,/en/players/c4720845/Andrew-Moran
1832,Álvaro Morata,/en/players/129af0db/Alvaro-Morata
1833,Jon Morcillo,/en/players/b7d7f3bf/Jon-Morcillo
1834,Alberto Moreno,/en/players/11b9265b/Alberto-Moreno
1835,Álex Moreno,/en/players/16e9d0ea/Alex-Moreno
1836,Álex Moreno,/en/players/16e9d0ea/Alex-Moreno
1837,Diego Moreno,/en/players/a21417e2/Diego-Moreno
1838,Gerard Moreno,/en/players/81f0781e/Gerard-Moreno
1839,Marlos Moreno,/en/players/8499c713/Marlos-Moreno
1840,Tete Morente,/en/players/004d185e/Tete-Morente
1841,Ilaix Moriba,/en/players/f4c69aa6/Ilaix-Moriba
1842,Manu Morlanes,/en/players/a0255c67/Manu-Morlanes
1843,Manu Morlanes,/en/players/a0255c67/Manu-Morlanes
1844,Nikola Moro,/en/players/ff579c7e/Nikola-Moro
1845,Loren Morón,/en/players/3aa4a3be/Loren-Moron
1846,Cristhian Mosquera,/en/players/dc1ce4f5/Cristhian-Mosquera
1847,Dany Mota,/en/players/efc9e31f/Dany-Mota
1848,Lebo Mothiba,/en/players/3eaf8817/Lebo-Mothiba
1849,Youssoufa Moukoko,/en/players/6ce43701/Youssoufa-Moukoko
1850,Steve Mounié,/en/players/19ba6c6d/Steve-Mounie
1851,Mason Mount,/en/players/9674002f/Mason-Mount
1852,Lucas Moura,/en/players/2b622f01/Lucas-Moura
1853,Bevic Moussiti-Oko,/en/players/71d10572/Bevic-Moussiti-Oko
1854,João Moutinho,/en/players/f5a00fa4/Joao-Moutinho
1855,João Moutinho,/en/players/a0aee24e/Joao-Moutinho
1856,Samuel Moutoussamy,/en/players/af0c835b/Samuel-Moutoussamy
1857,Divin Mubama,/en/players/92868cb5/Divin-Mubama
1858,Mykhailo Mudryk,/en/players/049a888d/Mykhailo-Mudryk
1859,François Mughe,/en/players/7af655fe/Francois-Mughe
1860,Nordi Mukiele,/en/players/ac73ec79/Nordi-Mukiele
1861,Mert Müldür,/en/players/1295552e/Mert-Muldur
1862,Florian Müller,/en/players/cbac6ec9/Florian-Muller
1863,Thomas Müller,/en/players/3c6089ab/Thomas-Muller
1864,Abdul Mumin,/en/players/5487adcd/Abdul-Mumin
1865,Marshall Munetsi,/en/players/2acf0cd7/Marshall-Munetsi
1866,Iker Muniain,/en/players/c05dfb74/Iker-Muniain
1867,Aihen Muñoz,/en/players/228b0d9d/Aihen-Munoz
1868,Álvaro Muñoz,/en/players/49a6ecbb/Alvaro-Munoz
1869,Iker Muñoz,/en/players/175ece4c/Iker-Munoz
1870,Pablo Muñoz,/en/players/44e8521b/Pablo-Munoz
1871,Luis Muriel,/en/players/eb2fe5b6/Luis-Muriel
1872,Jeison Murillo,/en/players/b233e8e4/Jeison-Murillo
1873,Vedat Muriqi,/en/players/0cadc46d/Vedat-Muriqi
1874,Jacob Murphy,/en/players/de112b84/Jacob-Murphy
1875,Nicola Murru,/en/players/d183e9d6/Nicola-Murru
1876,Yunus Musah,/en/players/b51b1b9c/Yunus-Musah
1877,Jamal Musiala,/en/players/2c0558b8/Jamal-Musiala
1878,Juan Musso,/en/players/a111cf41/Juan-Musso
1879,Suliman Mustapha,/en/players/9ff8ec4a/Suliman-Mustapha
1880,Yvon Mvogo,/en/players/dc29b608/Yvon-Mvogo
1881,Enock Mwepu,/en/players/1d5cab82/Enock-Mwepu
1882,Francisco Mwepu,/en/players/dfe5caa2/Francisco-Mwepu
1883,Vitaliy Mykolenko,/en/players/30d4a2e5/Vitaliy-Mykolenko
1884,Joakim Mæhle,/en/players/c459a650/Joakim-Maehle
1885,Obite N'Dicka,/en/players/441197b8/Obite-NDicka
1886,Nathan N'Goumou,/en/players/e110ea4b/Nathan-NGoumou
1887,Nathan N'Goumou,/en/players/e110ea4b/Nathan-NGoumou
1888,Stanley N'Soki,/en/players/61590953/Stanley-NSoki
1889,Herculano Nabian,/en/players/c39babc1/Herculano-Nabian
1890,Nacho,/en/players/2946f9a1/Nacho
1891,Nikolas Nartey,/en/players/30261ba1/Nikolas-Nartey
1892,Juanjo Narváez,/en/players/485e4939/Juanjo-Narvaez
1893,Matija Nastasić,/en/players/f35430a4/Matija-Nastasic
1894,Roberto Navarro,/en/players/c997b942/Roberto-Navarro
1895,Jesús Navas,/en/players/3f10bd22/Jesus-Navas
1896,Keylor Navas,/en/players/ecada4fc/Keylor-Navas
1897,Michel Ndary Adopo,/en/players/599d91d0/Michel-Ndary-Adopo
1898,Youssouf Ndayishimiye,/en/players/65c55288/Youssouf-Ndayishimiye
1899,Papa Ndiaga Yade,/en/players/87e9c7cd/Papa-Ndiaga-Yade
1900,Wilfred Ndidi,/en/players/6b47c5db/Wilfred-Ndidi
1901,Tanguy Ndombele,/en/players/5cdddffa/Tanguy-Ndombele
1902,Álvaro Negredo,/en/players/63b0ca6b/Alvaro-Negredo
1903,Reiss Nelson,/en/players/c5bdb6e3/Reiss-Nelson
1904,Ilija Nestorovski,/en/players/b1236c63/Ilija-Nestorovski
1905,Neto,/en/players/a9dc785c/Neto
1906,Pedro Neto,/en/players/7ba2eaa9/Pedro-Neto
1907,Luca Netz,/en/players/e79269bd/Luca-Netz
1908,Manuel Neuer,/en/players/8778c910/Manuel-Neuer
1909,Florian Neuhaus,/en/players/36a59ba4/Florian-Neuhaus
1910,Rúben Neves,/en/players/44bfb6c5/Ruben-Neves
1911,Neymar,/en/players/69384e5d/Neymar
1912,Jessic Ngankam,/en/players/bc249af8/Jessic-Ngankam
1913,Cyril Ngonge,/en/players/2b8360f1/Cyril-Ngonge
1914,Moussa Niakhate,/en/players/00242715/Moussa-Niakhate
1915,Ibrahima Niane,/en/players/46faabfa/Ibrahima-Niane
1916,M'Baye Niang,/en/players/2054d037/MBaye-Niang
1917,Tanguy Nianzou,/en/players/5853ac44/Tanguy-Nianzou
1918,Rasmus Nicolaisen,/en/players/3f319bb9/Rasmus-Nicolaisen
1919,Hans Nicolussi Caviglia,/en/players/b136c945/Hans-Nicolussi-Caviglia
1920,Florian Niederlechner,/en/players/d6862409/Florian-Niederlechner
1921,Florian Niederlechner,/en/players/d6862409/Florian-Niederlechner
1922,Saúl Ñíguez,/en/players/c14bc029/Saul-Niguez
1923,Dimitris Nikolaou,/en/players/cf961d8d/Dimitris-Nikolaou
1924,Fernando Niño,/en/players/81d5c497/Fernando-Nino
1925,Rasmus Nissen,/en/players/39769cff/Rasmus-Nissen
1926,Justin Njinmah,/en/players/a45241d5/Justin-Njinmah
1927,Eddie Nketiah,/en/players/a53649b7/Eddie-Nketiah
1928,Christopher Nkunku,/en/players/7c56da38/Christopher-Nkunku
1929,Felix Nmecha,/en/players/091c86e2/Felix-Nmecha
1930,Lukas Nmecha,/en/players/0cc5f4a5/Lukas-Nmecha
1931,Diego Noguerol,/en/players/c487901c/Diego-Noguerol
1932,Arnaud Nordin,/en/players/7b9a9e25/Arnaud-Nordin
1933,Riad Nouri,/en/players/374fbf7d/Riad-Nouri
1934,Hugo Novoa,/en/players/5458f670/Hugo-Novoa
1935,Samuel Ntanda,/en/players/48329ff8/Samuel-Ntanda
1936,Randy Ntekja,/en/players/a6103274/Randy-Ntekja
1937,Randy Ntekja,/en/players/a6103274/Randy-Ntekja
1938,Alexander Nübel,/en/players/afb0c500/Alexander-Nubel
1939,Matheus Nunes,/en/players/e6af02e0/Matheus-Nunes
1940,Darwin Núñez,/en/players/4d77b365/Darwin-Nunez
1941,Unai Núñez,/en/players/be170419/Unai-Nunez
1942,Bram Nuytinck,/en/players/e33f36d5/Bram-Nuytinck
1943,Bram Nuytinck,/en/players/e33f36d5/Bram-Nuytinck
1944,Ethan Nwaneri,/en/players/7f94982c/Ethan-Nwaneri
1945,Gerzino Nyamsi,/en/players/6043997c/Gerzino-Nyamsi
1946,Ørjan Nyland,/en/players/bdedffac/Orjan-Nyland
1947,M'Bala Nzola,/en/players/a4948e67/MBala-Nzola
1948,Christian Nørgaard,/en/players/df0a4c90/Christian-Norgaard
1949,Lewis O'Brien,/en/players/089667a5/Lewis-OBrien
1950,Pedro Obiang,/en/players/ba1e04b3/Pedro-Obiang
1951,Jan Oblak,/en/players/ee8508c0/Jan-Oblak
1952,Brian Ocampo,/en/players/2e3995cd/Brian-Ocampo
1953,Lucas Ocampos,/en/players/a08b974a/Lucas-Ocampos
1954,Guillermo Ochoa,/en/players/1e9bde92/Guillermo-Ochoa
1955,Wilson Odobert,/en/players/35516eac/Wilson-Odobert
1956,Álvaro Odriozola,/en/players/1d1691ad/Alvaro-Odriozola
1957,Tim Oermann,/en/players/57ec75bf/Tim-Oermann
1958,Odeluga Offiah,/en/players/65c3efa2/Odeluga-Offiah
1959,Angelo Ogbonna,/en/players/74b2cd7e/Angelo-Ogbonna
1960,Florent Ogier,/en/players/6993927b/Florent-Ogier
1961,Marios Oikonomou,/en/players/3b9858f5/Marios-Oikonomou
1962,David Okereke,/en/players/d125f22f/David-Okereke
1963,Caleb Okoli,/en/players/8ec109e6/Caleb-Okoli
1964,Olasagasti,/en/players/3d99999d/Olasagasti
1965,Lucas Olaza,/en/players/4cee5954/Lucas-Olaza
1966,Finn Ole Becker,/en/players/dd2e62da/Finn-Ole-Becker
1967,Mathias Olesen,/en/players/86adbcc7/Mathias-Olesen
1968,Michael Olise,/en/players/c4486bac/Michael-Olise
1969,Brian Oliván,/en/players/a3e4bf46/Brian-Olivan
1970,Lucas Oliveira Rosa,/en/players/5132b92c/Lucas-Oliveira-Rosa
1971,Mathías Olivera,/en/players/41c12f75/Mathias-Olivera
1972,Dani Olmo,/en/players/ae44e8e2/Dani-Olmo
1973,Robin Olsen,/en/players/e7ee38c3/Robin-Olsen
1974,Warmed Omari,/en/players/4534a352/Warmed-Omari
1975,Jonas Omlin,/en/players/c631f952/Jonas-Omlin
1976,Jonas Omlin,/en/players/c631f952/Jonas-Omlin
1977,Ado Onaiwu,/en/players/ff4df82e/Ado-Onaiwu
1978,Amadou Onana,/en/players/828657ff/Amadou-Onana
1979,André Onana,/en/players/e9c0c1b2/Andre-Onana
1980,Jean Onana,/en/players/b5bb8188/Jean-Onana
1981,Karim Onisiwo,/en/players/f26834c7/Karim-Onisiwo
1982,Josh Onomah,/en/players/6612cd8c/Josh-Onomah
1983,Paul Onuachu,/en/players/c06d1086/Paul-Onuachu
1984,Frank Onyeka,/en/players/2944f86f/Frank-Onyeka
1985,Loïs Openda,/en/players/8652a85c/Lois-Openda
1986,Willi Orban,/en/players/20030c06/Willi-Orban
1987,Ivan Ordets,/en/players/86c75897/Ivan-Ordets
1988,Divock Origi,/en/players/43a166b4/Divock-Origi
1989,Aimar Oroz,/en/players/7c363088/Aimar-Oroz
1990,Mislav Oršić,/en/players/ee950928/Mislav-Orsic
1991,Riccardo Orsolini,/en/players/e14ec482/Riccardo-Orsolini
1992,Stefan Ortega,/en/players/c1242d4e/Stefan-Ortega
1993,Pedro Ortiz,/en/players/f9358b61/Pedro-Ortiz
1994,Jordi Osei-Tutu,/en/players/0a16eb36/Jordi-Osei-Tutu
1995,Victor Osimhen,/en/players/8c90fd7a/Victor-Osimhen
1996,Patrick Osterhage,/en/players/9662c9ec/Patrick-Osterhage
1997,Paulo Otávio,/en/players/1cbe4984/Paulo-Otavio
1998,Dango Ouattara,/en/players/2f9e4435/Dango-Ouattara
1999,Dango Ouattara,/en/players/2f9e4435/Dango-Ouattara
2000,Remi Oudin,/en/players/ea02beaf/Remi-Oudin
2001,Zinédine Ould Khaled,/en/players/6b4436ba/Zinedine-Ould-Khaled
2002,Azzedine Ounahi,/en/players/83299cc0/Azzedine-Ounahi
2003,Azzedine Ounahi,/en/players/83299cc0/Azzedine-Ounahi
2004,Adam Ounas,/en/players/ed90babd/Adam-Ounas
2005,Adam Ounas,/en/players/ed90babd/Adam-Ounas
2006,Thomas Ouwejan,/en/players/36d9dabe/Thomas-Ouwejan
2007,Reece Oxford,/en/players/8b6e0db2/Reece-Oxford
2008,Alex Oxlade-Chamberlain,/en/players/38c7feef/Alex-Oxlade-Chamberlain
2009,Mikel Oyarzabal,/en/players/8c3c640c/Mikel-Oyarzabal
2010,Salih Özcan,/en/players/15413fa5/Salih-Ozcan
2011,Cenk Özkacar,/en/players/9a93efc9/Cenk-Ozkacar
2012,David Ozoh,/en/players/d00d45ab/David-Ozoh
2013,Levin Öztunalı,/en/players/66385c46/Levin-Oztunali
2014,Fernando Pacheco,/en/players/97852360/Fernando-Pacheco
2015,Fernando Pacheco,/en/players/97852360/Fernando-Pacheco
2016,Jon Pacheco,/en/players/44150beb/Jon-Pacheco
2017,Gonçalo Paciência,/en/players/962e54cb/Goncalo-Paciencia
2018,Simone Pafundi,/en/players/8daee720/Simone-Pafundi
2019,Exequiel Palacios,/en/players/e82adcab/Exequiel-Palacios
2020,Helibelton Palacios,/en/players/ac8b2421/Helibelton-Palacios
2021,Ante Palaversa,/en/players/cd9b37a3/Ante-Palaversa
2022,Isaac Palazón Camacho,/en/players/49dbab27/Isaac-Palazon-Camacho
2023,João Palhinha,/en/players/a78ff07f/Joao-Palhinha
2024,Nicolas Pallois,/en/players/779847d6/Nicolas-Pallois
2025,Cole Palmer,/en/players/dc7f8a28/Cole-Palmer
2026,Erik Palmer-Brown,/en/players/e5c1e0ca/Erik-Palmer-Brown
2027,Emerson Palmieri,/en/players/e0bc6fdc/Emerson-Palmieri
2028,Miloš Pantović,/en/players/5dc15574/Milos-Pantovic
2029,Flavio Paoletti,/en/players/3d6cee81/Flavio-Paoletti
2030,Antonios Papadopoulos,/en/players/13d23b29/Antonios-Papadopoulos
2031,Lucas Paquetá,/en/players/9b6f7fd5/Lucas-Paqueta
2032,Lucas Paquetá,/en/players/9b6f7fd5/Lucas-Paqueta
2033,Aitor Paredes,/en/players/b906757a/Aitor-Paredes
2034,Kevin Paredes,/en/players/5c50fdbc/Kevin-Paredes
2035,Leandro Paredes,/en/players/dff153a4/Leandro-Paredes
2036,Leandro Paredes,/en/players/dff153a4/Leandro-Paredes
2037,Daniel Parejo,/en/players/7460ca0d/Daniel-Parejo
2038,Fabiano Parisi,/en/players/0967845b/Fabiano-Parisi
2039,Moises Parra Gutierrez,/en/players/e2dcc60e/Moises-Parra-Gutierrez
2040,Raúl Parra,/en/players/647d39d2/Raul-Parra
2041,Thomas Partey,/en/players/529f49ab/Thomas-Partey
2042,Marco Pašalić,/en/players/1866b0f1/Marco-Pasalic
2043,Mario Pašalić,/en/players/e599253a/Mario-Pasalic
2044,Pascu,/en/players/a2d9cf74/Pascu
2045,Felix Passlack,/en/players/5c899683/Felix-Passlack
2046,Javier Pastore,/en/players/881ef58c/Javier-Pastore
2047,Patric,/en/players/f7223718/Patric
2048,Rui Patrício,/en/players/79b0d6a0/Rui-Patricio
2049,Nathan Patterson,/en/players/230f0471/Nathan-Patterson
2050,Paulinho,/en/players/53070b63/Paulinho
2051,Gabriel Paulista,/en/players/b7ca5c51/Gabriel-Paulista
2052,Benjamin Pavard,/en/players/45a03961/Benjamin-Pavard
2053,Jiří Pavlenka,/en/players/0a1cb833/Jiri-Pavlenka
2054,Dimitri Payet,/en/players/58ae47b2/Dimitri-Payet
2055,Ben Pearson,/en/players/a6b461e7/Ben-Pearson
2056,Kristian Pedersen,/en/players/5154b2ba/Kristian-Pedersen
2057,Mads Pedersen,/en/players/582a5247/Mads-Pedersen
2058,Alfonso Pedraza,/en/players/63f04c6c/Alfonso-Pedraza
2059,Pedri,/en/players/0d9b2d31/Pedri
2060,Pedro,/en/players/3ca7254a/Pedro
2061,Pedrosa,/en/players/112521d1/Pedrosa
2062,Jordan Pefok,/en/players/b684a484/Jordan-Pefok
2063,Gianluca Pegolo,/en/players/f058ed1f/Gianluca-Pegolo
2064,Dženan Pejčinović,/en/players/80f252f6/Dzenan-Pejcinovic
2065,Peter Pekarík,/en/players/c18d22f5/Peter-Pekarik
2066,Pietro Pellegri,/en/players/a44d3a3c/Pietro-Pellegri
2067,Lorenzo Pellegrini,/en/players/4a5a45c7/Lorenzo-Pellegrini
2068,Luca Pellegrini,/en/players/3b61c9ec/Luca-Pellegrini
2069,Luca Pellegrini,/en/players/3b61c9ec/Luca-Pellegrini
2070,Théo Pellenard,/en/players/97fb4608/Theo-Pellenard
2071,Facundo Pellistri,/en/players/ac7e7b1c/Facundo-Pellistri
2072,Timothee Pembele,/en/players/f8ce97ca/Timothee-Pembele
2073,Iñaki Peña ,/en/players/cc1c5035/Inaki-Pena
2074,Rubén Peña,/en/players/1f079188/Ruben-Pena
2075,Patrick Pentz,/en/players/0810b6df/Patrick-Pentz
2076,Nicolas Pépé,/en/players/57e3f0c7/Nicolas-Pepe
2077,Ricardo Pepi,/en/players/a2b1ed42/Ricardo-Pepi
2078,Pepín,/en/players/7afb1573/Pepin
2079,Alberto Perea,/en/players/5496cc91/Alberto-Perea
2080,Juan Perea,/en/players/ff3d391c/Juan-Perea
2081,Andreas Pereira,/en/players/6639e500/Andreas-Pereira
2082,Brayann Pereira,/en/players/5c42e7ce/Brayann-Pereira
2083,Danilo Pereira,/en/players/8fd9996f/Danilo-Pereira
2084,Mathias Pereira Lage,/en/players/8846a40f/Mathias-Pereira-Lage
